time,event_date,market,country,venue_id,venue,temp_c,rh_pct,wind_mps,precip_mm
2025-01-20 19:00:00,2025-01-20,Montreal,CA,MTL_01,PWHL Montreal Arena,-18.6,69,8.7,0.0
2025-01-20 20:00:00,2025-01-20,Montreal,CA,MTL_01,PWHL Montreal Arena,-17.5,66,8.8,0.0
2025-01-20 21:00:00,2025-01-20,Montreal,CA,MTL_01,PWHL Montreal Arena,-19.0,67,6.1,0.0
2025-01-20 22:00:00,2025-01-20,Montreal,CA,MTL_01,PWHL Montreal Arena,-19.9,69,1.5,0.0
2025-01-20 23:00:00,2025-01-20,Montreal,CA,MTL_01,PWHL Montreal Arena,-20.9,73,1.2,0.0
2025-01-21 00:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-20.7,76,3.8,0.0
2025-01-21 01:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-19.6,75,6.5,0.0
2025-01-21 02:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-18.8,74,7.4,0.0
2025-01-21 03:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-18.2,73,10.7,0.0
2025-01-21 04:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-17.3,74,10.9,0.0
2025-01-21 05:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.6,76,9.9,0.0
2025-01-21 06:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-17.3,77,7.6,0.0
2025-01-21 07:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-17.0,78,7.8,0.0
2025-01-21 08:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.8,73,11.3,0.0
2025-01-21 09:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.8,74,11.1,0.0
2025-01-21 10:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.4,75,10.3,0.0
2025-01-21 11:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.7,75,11.7,0.0
2025-01-21 12:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.1,73,13.7,0.0
2025-01-21 13:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.7,71,14.5,0.0
2025-01-21 14:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.4,70,12.4,0.0
2025-01-21 15:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.4,70,8.5,0.0
2025-01-21 16:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.1,71,5.7,0.0
2025-01-21 17:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.9,73,6.1,0.0
2025-01-21 18:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.5,72,6.3,0.0
2025-01-21 19:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-17.2,73,5.2,0.0
2025-01-21 20:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.6,69,3.2,0.0
2025-01-21 21:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-17.8,75,6.8,0.0
2025-01-21 22:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.3,72,11.3,0.0
2025-01-21 23:00:00,2025-01-21,Montreal,CA,MTL_01,PWHL Montreal Arena,-17.1,70,9.3,0.0
2025-01-22 00:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.4,70,11.8,0.0
2025-01-22 01:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.9,69,11.4,0.0
2025-01-22 02:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.5,71,10.1,0.0
2025-01-22 03:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.8,73,10.1,0.0
2025-01-22 04:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-17.2,75,9.9,0.0
2025-01-22 05:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-17.8,76,9.3,0.0
2025-01-22 06:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-18.3,77,9.1,0.0
2025-01-22 07:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-18.7,77,9.9,0.0
2025-01-22 08:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-19.0,75,10.3,0.0
2025-01-22 09:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-18.5,76,9.8,0.0
2025-01-22 10:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-17.5,75,8.9,0.0
2025-01-22 11:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.3,73,6.1,0.0
2025-01-22 12:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.0,72,7.0,0.0
2025-01-22 13:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.0,70,7.9,0.0
2025-01-22 14:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.4,69,7.3,0.0
2025-01-22 15:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.2,67,7.2,0.0
2025-01-22 16:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.9,67,7.2,0.0
2025-01-22 17:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.8,70,6.0,0.0
2025-01-22 18:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.8,71,6.2,0.0
2025-01-22 19:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.5,69,7.2,0.0
2025-01-22 20:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.7,67,8.3,0.0
2025-01-22 21:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.8,65,8.4,0.0
2025-01-22 22:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.2,66,8.4,0.0
2025-01-22 23:00:00,2025-01-22,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.5,67,7.8,0.0
2025-01-23 00:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.7,70,6.5,0.0
2025-01-23 01:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.3,73,5.4,0.0
2025-01-23 02:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.1,72,6.0,0.0
2025-01-23 03:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.3,72,7.2,0.1
2025-01-23 04:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.3,74,9.4,0.1
2025-01-23 05:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-12.5,75,10.9,0.1
2025-01-23 06:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-12.1,76,10.9,0.1
2025-01-23 07:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-12.4,75,10.6,0.0
2025-01-23 08:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-11.1,73,12.1,0.0
2025-01-23 09:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-10.3,73,12.6,0.1
2025-01-23 10:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-9.6,76,12.5,0.2
2025-01-23 11:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-9.0,77,9.7,0.2
2025-01-23 12:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-8.1,73,11.2,0.2
2025-01-23 13:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-7.4,73,10.0,0.2
2025-01-23 14:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-7.3,77,7.1,0.2
2025-01-23 15:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-7.1,79,6.0,0.2
2025-01-23 16:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-7.1,78,8.8,0.1
2025-01-23 17:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-7.2,80,7.9,0.1
2025-01-23 18:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-7.3,82,7.1,0.2
2025-01-23 19:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-7.2,83,6.8,0.3
2025-01-23 20:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-7.0,84,6.6,0.2
2025-01-23 21:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-6.6,85,7.1,0.2
2025-01-23 22:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-6.8,87,5.3,0.1
2025-01-23 23:00:00,2025-01-23,Montreal,CA,MTL_01,PWHL Montreal Arena,-7.1,88,5.8,0.1
2025-01-24 00:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-7.3,89,7.0,0.0
2025-01-24 01:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-9.0,88,8.4,0.0
2025-01-24 02:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-10.4,85,8.5,0.0
2025-01-24 03:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-11.8,81,9.3,0.0
2025-01-24 04:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-12.9,78,8.7,0.0
2025-01-24 05:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.8,77,8.8,0.0
2025-01-24 06:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.6,77,10.1,0.0
2025-01-24 07:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.6,78,9.4,0.0
2025-01-24 08:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.0,75,8.3,0.0
2025-01-24 09:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.1,75,6.9,0.0
2025-01-24 10:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.6,75,6.1,0.0
2025-01-24 11:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.7,73,4.2,0.0
2025-01-24 12:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.6,72,4.2,0.0
2025-01-24 13:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-12.5,73,5.0,0.0
2025-01-24 14:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-11.7,73,6.5,0.0
2025-01-24 15:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-11.4,70,9.5,0.0
2025-01-24 16:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-12.0,71,9.4,0.0
2025-01-24 17:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.0,73,9.6,0.0
2025-01-24 18:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.7,75,9.3,0.0
2025-01-24 19:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.2,77,10.1,0.0
2025-01-24 20:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.9,75,10.8,0.0
2025-01-24 21:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.6,76,10.3,0.0
2025-01-24 22:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.4,76,7.6,0.0
2025-01-24 23:00:00,2025-01-24,Montreal,CA,MTL_01,PWHL Montreal Arena,-17.7,79,4.9,0.0
2025-01-25 00:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-18.5,85,4.3,0.0
2025-01-25 01:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-19.2,88,1.9,0.0
2025-01-25 02:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-20.0,90,1.5,0.0
2025-01-25 03:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-20.4,94,0.7,0.0
2025-01-25 04:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-20.8,96,0.4,0.0
2025-01-25 05:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-21.1,93,0.5,0.0
2025-01-25 06:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-21.4,89,0.9,0.0
2025-01-25 07:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-21.0,85,2.0,0.0
2025-01-25 08:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-20.5,89,5.4,0.0
2025-01-25 09:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-19.4,85,4.4,0.0
2025-01-25 10:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-17.4,81,3.4,0.0
2025-01-25 11:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.5,76,3.1,0.0
2025-01-25 12:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.0,74,2.2,0.0
2025-01-25 13:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-12.7,73,2.3,0.0
2025-01-25 14:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-11.7,74,0.9,0.0
2025-01-25 15:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-10.1,73,4.4,0.0
2025-01-25 16:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-8.9,78,4.5,0.1
2025-01-25 17:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-9.0,81,6.2,0.0
2025-01-25 18:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-9.4,82,7.3,0.0
2025-01-25 19:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-8.8,79,9.8,0.0
2025-01-25 20:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-7.2,74,12.5,0.0
2025-01-25 21:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-6.8,76,12.0,0.0
2025-01-25 22:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-6.6,79,11.5,0.0
2025-01-25 23:00:00,2025-01-25,Montreal,CA,MTL_01,PWHL Montreal Arena,-6.1,81,11.5,0.0
2025-01-26 00:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-5.5,83,12.5,0.0
2025-01-26 01:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-4.9,84,12.6,0.0
2025-01-26 02:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-4.4,83,13.1,0.0
2025-01-26 03:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-4.8,83,15.1,0.0
2025-01-26 04:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-5.4,82,16.5,0.1
2025-01-26 05:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-5.4,84,16.8,0.3
2025-01-26 06:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-4.4,83,15.9,0.1
2025-01-26 07:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-2.6,82,20.1,0.0
2025-01-26 08:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-2.8,82,17.8,0.0
2025-01-26 09:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-2.9,80,17.1,0.3
2025-01-26 10:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-2.4,80,20.7,0.0
2025-01-26 11:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-1.8,76,25.8,0.0
2025-01-26 12:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-2.3,75,27.2,0.0
2025-01-26 13:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-3.0,67,25.8,0.0
2025-01-26 14:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-4.0,64,26.1,0.0
2025-01-26 15:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-4.7,65,21.8,0.0
2025-01-26 16:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-5.3,67,19.6,0.0
2025-01-26 17:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-6.1,67,16.7,0.0
2025-01-26 18:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-6.6,67,15.9,0.0
2025-01-26 19:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-6.9,65,15.9,0.0
2025-01-26 20:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-6.9,65,9.6,0.0
2025-01-26 21:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-8.7,69,6.6,0.0
2025-01-26 22:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-9.2,77,8.0,0.0
2025-01-26 23:00:00,2025-01-26,Montreal,CA,MTL_01,PWHL Montreal Arena,-9.3,78,8.5,0.0
2025-01-27 00:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-8.1,77,9.3,0.0
2025-01-27 01:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-7.5,80,9.4,0.1
2025-01-27 02:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-6.6,80,13.2,0.0
2025-01-27 03:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-6.0,81,16.0,0.0
2025-01-27 04:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-5.9,81,16.6,0.0
2025-01-27 05:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-5.9,80,17.8,0.0
2025-01-27 06:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-5.8,78,19.9,0.0
2025-01-27 07:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-6.0,78,20.4,0.0
2025-01-27 08:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-4.8,72,20.6,0.0
2025-01-27 09:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-3.8,75,24.3,0.0
2025-01-27 10:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-3.1,78,23.6,0.0
2025-01-27 11:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-2.2,76,26.2,0.0
2025-01-27 12:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-1.4,76,29.9,0.0
2025-01-27 13:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-1.0,75,31.3,0.0
2025-01-27 14:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-0.8,75,31.8,0.1
2025-01-27 15:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-0.7,74,33.2,0.1
2025-01-27 16:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-0.9,70,34.9,0.1
2025-01-27 17:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-1.3,68,36.5,0.0
2025-01-27 18:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-1.6,68,36.8,0.0
2025-01-27 19:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-1.8,69,35.6,0.0
2025-01-27 20:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-0.9,67,34.6,0.2
2025-01-27 21:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-1.4,74,35.6,0.5
2025-01-27 22:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-1.6,79,33.7,0.5
2025-01-27 23:00:00,2025-01-27,Montreal,CA,MTL_01,PWHL Montreal Arena,-1.7,82,31.2,0.4
2025-01-28 00:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-1.7,84,28.4,0.4
2025-01-28 01:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-1.7,87,24.2,0.6
2025-01-28 02:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-4.5,71,21.3,1.2
2025-01-28 03:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-6.3,68,14.7,0.1
2025-01-28 04:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-7.2,70,12.2,0.2
2025-01-28 05:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-8.1,72,13.6,0.1
2025-01-28 06:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-11.1,65,20.6,0.0
2025-01-28 07:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.5,63,17.9,0.0
2025-01-28 08:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.7,62,14.3,0.0
2025-01-28 09:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.4,63,13.8,0.0
2025-01-28 10:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.4,63,13.1,0.0
2025-01-28 11:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.1,63,16.7,0.0
2025-01-28 12:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.8,66,16.8,0.0
2025-01-28 13:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.7,66,17.7,0.0
2025-01-28 14:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.6,65,19.1,0.0
2025-01-28 15:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.5,68,15.1,0.0
2025-01-28 16:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.6,69,11.8,0.0
2025-01-28 17:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.0,70,10.8,0.0
2025-01-28 18:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.2,70,10.6,0.0
2025-01-28 19:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-17.4,71,6.1,0.0
2025-01-28 20:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.1,67,1.2,0.0
2025-01-28 21:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.3,70,5.7,0.0
2025-01-28 22:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.5,73,6.0,0.0
2025-01-28 23:00:00,2025-01-28,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.7,75,8.1,0.1
2025-01-29 00:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.2,77,9.0,0.1
2025-01-29 01:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.1,79,8.0,0.1
2025-01-29 02:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.8,81,9.6,0.2
2025-01-29 03:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.7,82,11.8,0.2
2025-01-29 04:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.5,82,13.1,0.1
2025-01-29 05:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.6,84,13.0,0.1
2025-01-29 06:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.9,83,16.3,0.3
2025-01-29 07:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.4,81,15.7,0.5
2025-01-29 08:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.8,84,19.6,0.5
2025-01-29 09:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.4,81,18.0,0.5
2025-01-29 10:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.6,82,15.7,1.2
2025-01-29 11:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.1,80,15.3,0.6
2025-01-29 12:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.6,80,15.2,0.4
2025-01-29 13:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-13.6,78,14.4,0.2
2025-01-29 14:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-12.3,74,14.1,0.1
2025-01-29 15:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-11.3,73,5.4,0.0
2025-01-29 16:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-11.5,74,3.8,0.0
2025-01-29 17:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-11.0,79,6.4,0.1
2025-01-29 18:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-10.4,82,8.8,0.1
2025-01-29 19:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-10.1,76,13.6,0.1
2025-01-29 20:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-9.7,69,18.3,0.0
2025-01-29 21:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-10.4,68,16.0,0.0
2025-01-29 22:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-11.2,70,16.5,0.0
2025-01-29 23:00:00,2025-01-29,Montreal,CA,MTL_01,PWHL Montreal Arena,-12.6,69,16.8,0.0
2025-01-30 00:00:00,2025-01-30,Montreal,CA,MTL_01,PWHL Montreal Arena,-14.0,68,15.5,0.0
2025-01-30 01:00:00,2025-01-30,Montreal,CA,MTL_01,PWHL Montreal Arena,-15.6,65,15.6,0.0
2025-01-30 02:00:00,2025-01-30,Montreal,CA,MTL_01,PWHL Montreal Arena,-16.8,64,13.4,0.0
2025-01-30 03:00:00,2025-01-30,Montreal,CA,MTL_01,PWHL Montreal Arena,-17.9,64,11.2,0.0
2025-01-30 04:00:00,2025-01-30,Montreal,CA,MTL_01,PWHL Montreal Arena,-18.8,66,10.3,0.0
2025-01-30 05:00:00,2025-01-30,Montreal,CA,MTL_01,PWHL Montreal Arena,-19.4,69,10.3,0.0
2025-01-30 06:00:00,2025-01-30,Montreal,CA,MTL_01,PWHL Montreal Arena,-19.9,71,11.5,0.0
