event_date,section,row,seat,ticket_price,purchase_channel,acct_id,num_tickets,total_spend,section_capacity,venue_id,market,venue
2025-02-08,Lower Bowl,27,11,75,Season Ticket,ACCT31958,2,150,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,16,2,150,Mobile App,ACCT31959,3,450,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,21,6,120,Box Office,ACCT31960,2,240,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,8,9,120,Box Office,ACCT31961,4,480,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,8,15,90,Season Ticket,ACCT31962,1,90,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,8,16,35,Online,ACCT31963,5,175,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,17,16,60,Mobile App,ACCT31964,2,120,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,29,9,50,Online,ACCT31965,2,100,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,10,6,120,Group Sales,ACCT31966,5,600,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Standing Room,21,9,90,Box Office,ACCT31967,1,90,386,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,10,2,75,Group Sales,ACCT31968,2,150,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,9,18,60,Box Office,ACCT31969,6,360,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,9,7,50,Group Sales,ACCT31970,3,150,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,11,8,120,Online,ACCT31971,6,720,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,26,7,35,Group Sales,ACCT31972,1,35,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,1,10,90,Online,ACCT31973,6,540,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,16,2,35,Group Sales,ACCT31974,1,35,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,16,3,25,Mobile App,ACCT31975,1,25,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,3,2,120,Box Office,ACCT31976,3,360,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,14,11,90,Season Ticket,ACCT31977,3,270,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,22,16,120,Online,ACCT31978,5,600,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,1,10,120,Group Sales,ACCT31979,6,720,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,2,2,35,Online,ACCT31980,5,175,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Suite,15,18,120,Mobile App,ACCT31981,2,240,773,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,8,6,25,Mobile App,ACCT31982,1,25,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,22,7,50,Box Office,ACCT31983,4,200,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,24,20,50,Group Sales,ACCT31984,5,250,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,12,18,60,Group Sales,ACCT31985,6,360,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,30,20,25,Group Sales,ACCT31986,3,75,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,27,13,150,Group Sales,ACCT31987,2,300,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Suite,19,11,150,Group Sales,ACCT31988,1,150,773,NYC_01,New York,PWHL New York Arena
2025-02-08,Suite,12,3,50,Box Office,ACCT31989,5,250,773,NYC_01,New York,PWHL New York Arena
2025-02-08,Standing Room,25,20,25,Online,ACCT31990,2,50,386,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,30,19,120,Mobile App,ACCT31991,3,360,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,12,3,120,Online,ACCT31992,3,360,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,27,7,60,Online,ACCT31993,6,360,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,7,18,75,Box Office,ACCT31994,4,300,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,28,18,25,Mobile App,ACCT31995,5,125,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,5,9,25,Online,ACCT31996,1,25,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,2,14,150,Mobile App,ACCT31997,6,900,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,30,1,150,Season Ticket,ACCT31998,6,900,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,28,7,35,Online,ACCT31999,1,35,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,14,18,90,Season Ticket,ACCT32000,5,450,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,9,12,75,Mobile App,ACCT32001,1,75,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,30,11,60,Group Sales,ACCT32002,5,300,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,5,12,90,Group Sales,ACCT32003,6,540,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,24,19,60,Online,ACCT32004,4,240,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Suite,23,11,75,Season Ticket,ACCT32005,6,450,773,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,22,8,60,Online,ACCT32006,5,300,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,10,14,90,Group Sales,ACCT32007,4,360,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,2,6,50,Group Sales,ACCT32008,6,300,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,4,6,35,Box Office,ACCT32009,6,210,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,28,15,75,Mobile App,ACCT32010,3,225,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,20,14,120,Mobile App,ACCT32011,1,120,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,6,19,90,Mobile App,ACCT32012,2,180,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,14,1,60,Group Sales,ACCT32013,5,300,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,30,9,25,Box Office,ACCT32014,1,25,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Standing Room,25,9,75,Season Ticket,ACCT32015,5,375,386,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,17,3,120,Online,ACCT32016,6,720,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,26,16,75,Online,ACCT32017,6,450,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,8,19,50,Season Ticket,ACCT32018,1,50,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,10,18,90,Online,ACCT32019,6,540,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,1,7,35,Online,ACCT32020,6,210,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,11,18,75,Group Sales,ACCT32021,1,75,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,17,18,120,Box Office,ACCT32022,6,720,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,14,9,150,Mobile App,ACCT32023,3,450,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,25,5,120,Mobile App,ACCT32024,6,720,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Suite,17,11,75,Online,ACCT32025,4,300,773,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,7,2,60,Box Office,ACCT32026,4,240,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,25,9,60,Mobile App,ACCT32027,1,60,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,25,12,120,Online,ACCT32028,2,240,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,5,3,25,Mobile App,ACCT32029,1,25,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Suite,3,1,50,Season Ticket,ACCT32030,1,50,773,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,18,3,120,Box Office,ACCT32031,6,720,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,11,1,75,Mobile App,ACCT32032,6,450,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,7,11,50,Season Ticket,ACCT32033,1,50,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,28,11,120,Box Office,ACCT32034,6,720,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,12,5,25,Mobile App,ACCT32035,4,100,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Standing Room,20,16,120,Group Sales,ACCT32036,1,120,386,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,17,2,150,Online,ACCT32037,4,600,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,3,19,90,Group Sales,ACCT32038,4,360,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,1,8,50,Box Office,ACCT32039,3,150,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Standing Room,9,10,90,Season Ticket,ACCT32040,1,90,386,NYC_01,New York,PWHL New York Arena
2025-02-08,Suite,25,17,75,Mobile App,ACCT32041,4,300,773,NYC_01,New York,PWHL New York Arena
2025-02-08,Suite,30,17,75,Online,ACCT32042,2,150,773,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,27,2,50,Group Sales,ACCT32043,4,200,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,27,1,35,Box Office,ACCT32044,2,70,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Suite,9,20,150,Season Ticket,ACCT32045,3,450,773,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,24,15,75,Online,ACCT32046,5,375,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,1,10,35,Group Sales,ACCT32047,3,105,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,28,12,60,Online,ACCT32048,5,300,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,10,3,35,Online,ACCT32049,5,175,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,7,12,120,Online,ACCT32050,1,120,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,10,8,150,Group Sales,ACCT32051,2,300,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,1,3,60,Box Office,ACCT32052,4,240,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,6,11,60,Mobile App,ACCT32053,6,360,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,3,20,75,Online,ACCT32054,6,450,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,9,4,90,Online,ACCT32055,4,360,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,11,12,150,Group Sales,ACCT32056,2,300,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Suite,13,19,90,Box Office,ACCT32057,5,450,773,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,22,11,90,Box Office,ACCT32058,6,540,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,1,7,90,Box Office,ACCT32059,6,540,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,26,8,60,Box Office,ACCT32060,2,120,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Suite,26,4,25,Season Ticket,ACCT32061,2,50,773,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,23,17,120,Mobile App,ACCT32062,6,720,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,30,7,120,Mobile App,ACCT32063,2,240,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,3,3,120,Group Sales,ACCT32064,2,240,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,14,15,25,Group Sales,ACCT32065,5,125,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,13,14,90,Box Office,ACCT32066,6,540,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,16,13,25,Group Sales,ACCT32067,5,125,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,10,5,120,Mobile App,ACCT32068,3,360,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,12,6,150,Box Office,ACCT32069,2,300,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,19,19,150,Season Ticket,ACCT32070,4,600,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,17,16,35,Group Sales,ACCT32071,2,70,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,30,9,50,Online,ACCT32072,3,150,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,25,2,150,Season Ticket,ACCT32073,2,300,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,15,16,35,Box Office,ACCT32074,6,210,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,3,8,50,Group Sales,ACCT32075,6,300,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,15,5,50,Box Office,ACCT32076,2,100,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,6,4,25,Online,ACCT32077,1,25,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,12,15,75,Season Ticket,ACCT32078,3,225,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,22,2,50,Season Ticket,ACCT32079,6,300,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,15,14,50,Group Sales,ACCT32080,5,250,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,9,3,35,Season Ticket,ACCT32081,3,105,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Standing Room,18,10,25,Group Sales,ACCT32082,2,50,386,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,19,20,150,Group Sales,ACCT32083,6,900,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,15,15,50,Mobile App,ACCT32084,1,50,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Standing Room,14,7,90,Online,ACCT32085,5,450,386,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,29,2,150,Group Sales,ACCT32086,1,150,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Club,22,20,90,Group Sales,ACCT32087,3,270,1159,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,22,2,60,Season Ticket,ACCT32088,6,360,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,15,15,75,Mobile App,ACCT32089,1,75,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Suite,26,14,60,Group Sales,ACCT32090,6,360,773,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,28,5,120,Season Ticket,ACCT32091,5,600,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Upper Bowl,1,11,75,Online,ACCT32092,6,450,2706,NYC_01,New York,PWHL New York Arena
2025-02-08,Suite,24,2,35,Season Ticket,ACCT32093,2,70,773,NYC_01,New York,PWHL New York Arena
2025-02-08,Suite,5,6,90,Season Ticket,ACCT32094,1,90,773,NYC_01,New York,PWHL New York Arena
2025-02-08,Lower Bowl,19,1,50,Online,ACCT32095,2,100,2706,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,16,14,120,Online,ACCT32096,3,360,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,10,13,120,Mobile App,ACCT32097,2,240,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,21,15,35,Season Ticket,ACCT32098,2,70,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,20,4,120,Online,ACCT32099,2,240,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Suite,5,14,120,Online,ACCT32100,1,120,764,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,8,6,90,Box Office,ACCT32101,3,270,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Club,28,6,120,Mobile App,ACCT32102,5,600,1146,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,20,7,60,Mobile App,ACCT32103,2,120,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,25,2,150,Season Ticket,ACCT32104,2,300,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,13,17,50,Season Ticket,ACCT32105,4,200,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,3,7,25,Online,ACCT32106,5,125,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Suite,10,13,75,Group Sales,ACCT32107,5,375,764,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,7,8,75,Group Sales,ACCT32108,4,300,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,29,13,90,Season Ticket,ACCT32109,1,90,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,28,16,90,Mobile App,ACCT32110,2,180,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Club,19,12,150,Group Sales,ACCT32111,6,900,1146,NYC_01,New York,PWHL New York Arena
2025-02-13,Suite,4,20,25,Online,ACCT32112,1,25,764,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,16,6,35,Box Office,ACCT32113,2,70,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,14,6,25,Box Office,ACCT32114,2,50,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Suite,10,7,50,Season Ticket,ACCT32115,3,150,764,NYC_01,New York,PWHL New York Arena
2025-02-13,Standing Room,13,12,25,Season Ticket,ACCT32116,5,125,382,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,24,5,75,Online,ACCT32117,4,300,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,15,4,60,Mobile App,ACCT32118,5,300,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,25,13,25,Box Office,ACCT32119,3,75,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Club,20,11,50,Online,ACCT32120,2,100,1146,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,26,11,90,Mobile App,ACCT32121,1,90,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,6,17,50,Box Office,ACCT32122,6,300,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,25,3,90,Box Office,ACCT32123,5,450,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,15,14,75,Online,ACCT32124,2,150,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,23,11,35,Online,ACCT32125,2,70,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,11,13,25,Group Sales,ACCT32126,5,125,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Suite,18,12,50,Group Sales,ACCT32127,6,300,764,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,3,3,60,Season Ticket,ACCT32128,1,60,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,1,13,50,Season Ticket,ACCT32129,1,50,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,1,15,90,Box Office,ACCT32130,1,90,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,13,2,90,Online,ACCT32131,6,540,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,7,4,25,Season Ticket,ACCT32132,2,50,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,30,5,35,Group Sales,ACCT32133,1,35,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,15,11,120,Mobile App,ACCT32134,4,480,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,7,12,120,Online,ACCT32135,5,600,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,9,6,25,Online,ACCT32136,4,100,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,11,5,150,Online,ACCT32137,3,450,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,4,8,90,Box Office,ACCT32138,4,360,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Club,25,11,75,Box Office,ACCT32139,6,450,1146,NYC_01,New York,PWHL New York Arena
2025-02-13,Club,22,8,150,Mobile App,ACCT32140,1,150,1146,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,6,3,75,Group Sales,ACCT32141,6,450,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,19,12,90,Box Office,ACCT32142,5,450,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,29,7,50,Mobile App,ACCT32143,1,50,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,4,5,75,Box Office,ACCT32144,3,225,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Club,23,20,75,Group Sales,ACCT32145,5,375,1146,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,23,18,25,Online,ACCT32146,6,150,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Standing Room,1,20,25,Box Office,ACCT32147,1,25,382,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,11,10,25,Group Sales,ACCT32148,1,25,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,11,9,150,Online,ACCT32149,6,900,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,17,1,60,Season Ticket,ACCT32150,3,180,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Standing Room,12,20,60,Season Ticket,ACCT32151,5,300,382,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,12,6,150,Mobile App,ACCT32152,3,450,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,20,15,150,Group Sales,ACCT32153,2,300,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,9,14,50,Mobile App,ACCT32154,3,150,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,15,18,35,Box Office,ACCT32155,6,210,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,27,7,120,Online,ACCT32156,3,360,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,24,7,120,Online,ACCT32157,2,240,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,14,6,150,Mobile App,ACCT32158,5,750,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Club,30,8,120,Box Office,ACCT32159,2,240,1146,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,13,10,50,Mobile App,ACCT32160,6,300,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,17,18,75,Box Office,ACCT32161,4,300,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Club,16,11,120,Season Ticket,ACCT32162,5,600,1146,NYC_01,New York,PWHL New York Arena
2025-02-13,Standing Room,3,15,75,Online,ACCT32163,5,375,382,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,19,15,60,Box Office,ACCT32164,4,240,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,13,3,150,Mobile App,ACCT32165,6,900,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Suite,30,2,90,Box Office,ACCT32166,6,540,764,NYC_01,New York,PWHL New York Arena
2025-02-13,Club,8,11,60,Group Sales,ACCT32167,4,240,1146,NYC_01,New York,PWHL New York Arena
2025-02-13,Club,30,17,90,Mobile App,ACCT32168,5,450,1146,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,9,10,120,Group Sales,ACCT32169,1,120,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Suite,12,16,120,Box Office,ACCT32170,2,240,764,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,10,11,60,Box Office,ACCT32171,2,120,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,4,13,90,Season Ticket,ACCT32172,3,270,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,2,3,90,Online,ACCT32173,3,270,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,5,19,150,Online,ACCT32174,6,900,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,28,8,120,Box Office,ACCT32175,6,720,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,6,16,50,Box Office,ACCT32176,6,300,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,19,13,35,Online,ACCT32177,1,35,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,7,16,150,Mobile App,ACCT32178,4,600,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,23,7,50,Group Sales,ACCT32179,4,200,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Club,9,19,60,Group Sales,ACCT32180,4,240,1146,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,24,6,35,Box Office,ACCT32181,5,175,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Suite,2,4,75,Box Office,ACCT32182,2,150,764,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,5,7,75,Online,ACCT32183,3,225,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Club,8,11,25,Online,ACCT32184,4,100,1146,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,25,7,60,Mobile App,ACCT32185,1,60,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,15,6,50,Group Sales,ACCT32186,2,100,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Standing Room,7,2,150,Season Ticket,ACCT32187,1,150,382,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,14,3,25,Group Sales,ACCT32188,5,125,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Suite,15,4,120,Mobile App,ACCT32189,3,360,764,NYC_01,New York,PWHL New York Arena
2025-02-13,Suite,18,11,90,Group Sales,ACCT32190,2,180,764,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,27,15,150,Season Ticket,ACCT32191,6,900,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Club,11,19,60,Season Ticket,ACCT32192,1,60,1146,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,20,16,90,Box Office,ACCT32193,1,90,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,29,13,35,Box Office,ACCT32194,4,140,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Upper Bowl,10,3,25,Online,ACCT32195,1,25,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Lower Bowl,16,10,60,Online,ACCT32196,2,120,2675,NYC_01,New York,PWHL New York Arena
2025-02-13,Club,9,19,150,Box Office,ACCT32197,4,600,1146,NYC_01,New York,PWHL New York Arena
